[13, 2, 2, 13, 1, 0]
[13, 1, 3, 13, 1, -0.1]
[13, 1, 3, 13, 1, -0.1]
[13, 1, 1, 14, 1, 0]
[14, 1, 2, 14, 0, 0]
[14, 0, 0, 14, 1, 0]
[14, 1, 1, 15, 1, 0]
[15, 1, 3, 14, 1, 0]
[14, 1, 0, 14, 2, 0]
[14, 2, 0, 14, 3, 0]
[14, 3, 3, 13, 3, 0]
[13, 3, 2, 13, 2, 0]
[13, 2, 1, 14, 2, 0]
[14, 2, 1, 15, 2, 0]
[15, 2, 0, 15, 3, 0]
[15, 3, 0, 15, 4, 0]
[15, 4, 0, 15, 5, 0]
[15, 5, 1, 16, 5, 0]
[16, 5, 3, 15, 5, 0]
[15, 5, 1, 16, 5, 0]
[16, 5, 1, 17, 5, 0]
[17, 5, 2, 17, 4, 0]
[17, 4, 1, 18, 4, 0]
[18, 4, 2, 18, 3, 0]
[18, 3, 3, 17, 3, 0]
[17, 3, 2, 17, 2, 0]
[17, 2, 3, 16, 2, 0]
[16, 2, 2, 16, 1, 0]
[16, 1, 1, 17, 1, 0]
[17, 1, 2, 17, 0, 0]
[17, 0, 0, 17, 1, 0]
[17, 1, 3, 16, 1, 0]
[16, 1, 0, 16, 2, 0]
[16, 2, 1, 17, 2, 0]
[17, 2, 3, 16, 2, 0]
[16, 2, 0, 16, 3, 0]
[16, 3, 0, 16, 4, 0]
[16, 4, 2, 16, 3, 0]
[16, 3, 2, 16, 2, 0]
[16, 2, 3, 15, 2, 0]
[15, 2, 1, 16, 2, 0]
[16, 2, 2, 16, 1, 0]
[16, 1, 3, 15, 1, 0]
[15, 1, 2, 15, 0, 0]
[15, 0, 0, 15, 1, 0]
[15, 1, 0, 15, 2, 0]
[15, 2, 2, 15, 1, 0]
[15, 1, 0, 15, 2, 0]
[15, 2, 3, 14, 2, 0]
[14, 2, 2, 14, 1, 0]
[14, 1, 1, 15, 1, 0]
[15, 1, 0, 15, 2, 0]
[15, 2, 2, 15, 1, 0]
[15, 1, 2, 15, 0, 0]
[15, 0, 0, 15, 1, 0]
[15, 1, 0, 15, 2, 0]
[15, 2, 2, 15, 1, 0]
[15, 1, 3, 14, 1, 0]
[14, 1, 0, 14, 2, 0]
[14, 2, 0, 14, 3, 0]
[14, 3, 1, 15, 3, 0]
[15, 3, 3, 14, 3, 0]
[14, 3, 2, 14, 2, 0]
[14, 2, 2, 14, 1, 0]
[14, 1, 3, 13, 1, 0]
[13, 1, 1, 14, 1, 0]
[14, 1, 0, 14, 2, 0]
[14, 2, 3, 13, 2, 0]
[13, 2, 3, 13, 2, -0.1]
[13, 2, 0, 13, 3, 0]
[13, 3, 1, 14, 3, 0]
[14, 3, 2, 14, 2, 0]
[14, 2, 3, 13, 2, 0]
[13, 2, 0, 13, 3, 0]
[13, 3, 0, 13, 4, 0]
[13, 4, 0, 13, 5, 0]
[13, 5, 2, 13, 4, 0]
[13, 4, 2, 13, 3, 0]
[13, 3, 3, 13, 3, -0.1]
[13, 3, 3, 13, 3, -0.1]
[13, 3, 3, 13, 3, -0.1]
[13, 3, 2, 13, 2, 0]
[13, 2, 3, 13, 2, -0.1]
[13, 2, 1, 14, 2, 0]
[14, 2, 3, 13, 2, 0]
[13, 2, 2, 13, 1, 0]
[13, 1, 3, 13, 1, -0.1]
[13, 1, 2, 13, 0, 0]
[13, 0, 0, 13, 1, 0]
[13, 1, 3, 13, 1, -0.1]
[13, 1, 0, 13, 2, 0]
[13, 2, 0, 13, 3, 0]
[13, 3, 2, 13, 2, 0]
[13, 2, 1, 14, 2, 0]
[14, 2, 1, 15, 2, 0]
[15, 2, 1, 16, 2, 0]
[16, 2, 3, 15, 2, 0]
[15, 2, 0, 15, 3, 0]
[15, 3, 3, 14, 3, 0]
[14, 3, 1, 15, 3, 0]
[15, 3, 2, 15, 2, 0]
[15, 2, 0, 15, 3, 0]
[15, 3, 2, 15, 2, 0]
[15, 2, 1, 16, 2, 0]
[16, 2, 3, 15, 2, 0]
[15, 2, 0, 15, 3, 0]
[15, 3, 1, 16, 3, 0]
[16, 3, 2, 16, 2, 0]
[16, 2, 3, 15, 2, 0]
[15, 2, 1, 16, 2, 0]
[16, 2, 2, 16, 1, 0]
[16, 1, 1, 17, 1, 0]
[17, 1, 3, 16, 1, 0]
[16, 1, 0, 16, 2, 0]
[16, 2, 1, 17, 2, 0]
[17, 2, 0, 17, 3, 0]
[17, 3, 0, 17, 4, 0]
[17, 4, 0, 17, 5, 0]
[17, 5, 0, 17, 6, 0]
[17, 6, 2, 17, 5, 0]
[17, 5, 2, 17, 4, 0]
[17, 4, 3, 16, 4, 0]
[16, 4, 2, 16, 3, 0]
[16, 3, 0, 16, 4, 0]
[16, 4, 3, 15, 4, 0]
[15, 4, 2, 15, 3, 0]
[15, 3, 3, 14, 3, 0]
[14, 3, 1, 15, 3, 0]
[15, 3, 3, 14, 3, 0]
[14, 3, 0, 14, 4, 0]
[14, 4, 1, 15, 4, 0]
[15, 4, 2, 15, 3, 0]
[15, 3, 1, 16, 3, 0]
[16, 3, 1, 17, 3, 0]
[17, 3, 2, 17, 2, 0]
[17, 2, 1, 18, 2, 0]
[18, 2, 2, 18, 1, 0]
[18, 1, 0, 18, 2, 0]
[18, 2, 1, 19, 2, 0]
[19, 2, 0, 19, 3, 0]
[19, 3, 0, 19, 4, 0]
[19, 4, 2, 19, 3, 0]
[19, 3, 2, 19, 2, 0]
[19, 2, 3, 18, 2, 0]
[18, 2, 1, 19, 2, 0]
[19, 2, 0, 19, 3, 0]
[19, 3, 0, 19, 4, 0]
[19, 4, 0, 19, 5, 0]
[19, 5, 1, 20, 5, 0]
[20, 5, 0, 20, 6, 0]
[20, 6, 3, 19, 6, 0]
[19, 6, 3, 18, 6, 0]
[18, 6, 0, 18, 7, 0]
[18, 7, 2, 18, 6, 0]
[18, 6, 0, 18, 7, 0]
[18, 7, 0, 18, 8, 0]
[18, 8, 3, 17, 8, 0]
[17, 8, 1, 18, 8, 0]
[18, 8, 0, 18, 9, 0]
[18, 9, 1, 19, 9, 0]
[19, 9, 3, 18, 9, 0]
[18, 9, 0, 18, 10, 0]
[18, 10, 1, 19, 10, 0]
[19, 10, 0, 19, 11, 0]
[19, 11, 3, 18, 11, 0]
[18, 11, 2, 18, 10, 0]
[18, 10, 0, 18, 11, 0]
[18, 11, 2, 18, 10, 0]
[18, 10, 0, 18, 11, 0]
[18, 11, 1, 19, 11, 0]
[19, 11, 1, 20, 11, 0]
[20, 11, 3, 19, 11, 0]
[19, 11, 0, 19, 12, 0]
[19, 12, 0, 19, 13, 0]
[19, 13, 1, 20, 13, 0]
[20, 13, 3, 19, 13, 0]
[19, 13, 3, 18, 13, 0]
[18, 13, 3, 17, 13, 0]
