[13, 4, 0, 13, 5, 0]
[13, 5, 0, 13, 6, 0]
[13, 6, 3, 13, 6, -0.1]
[13, 6, 1, 14, 6, 0]
[14, 6, 3, 13, 6, 0]
[13, 6, 3, 13, 6, -0.1]
[13, 6, 0, 13, 7, 0]
[13, 7, 0, 13, 8, 0]
[13, 8, 1, 14, 8, 0]
[14, 8, 2, 14, 7, 0]
[14, 7, 0, 14, 8, 0]
[14, 8, 3, 13, 8, 0]
[13, 8, 0, 13, 9, 0]
[13, 9, 2, 13, 8, 0]
[13, 8, 2, 13, 7, 0]
[13, 7, 3, 12, 7, 0]
[12, 7, 2, 12, 7, -0.1]
[12, 7, 1, 13, 7, 0]
[13, 7, 1, 14, 7, 0]
[14, 7, 2, 14, 6, 0]
[14, 6, 3, 13, 6, 0]
[13, 6, 1, 14, 6, 0]
[14, 6, 3, 13, 6, 0]
[13, 6, 3, 13, 6, -0.1]
[13, 6, 3, 13, 6, -0.1]
[13, 6, 3, 13, 6, -0.1]
[13, 6, 1, 14, 6, 0]
[14, 6, 2, 14, 5, 0]
[14, 5, 1, 15, 5, 0]
[15, 5, 2, 15, 4, 0]
[15, 4, 1, 16, 4, 0]
[16, 4, 2, 16, 3, 0]
[16, 3, 3, 15, 3, 0]
[15, 3, 0, 15, 4, 0]
[15, 4, 0, 15, 5, 0]
[15, 5, 2, 15, 4, 0]
[15, 4, 0, 15, 5, 0]
[15, 5, 1, 16, 5, 0]
[16, 5, 1, 17, 5, 0]
[17, 5, 2, 17, 4, 0]
[17, 4, 0, 17, 5, 0]
[17, 5, 1, 18, 5, 0]
[18, 5, 0, 18, 6, 0]
[18, 6, 3, 17, 6, 0]
[17, 6, 2, 17, 5, 0]
[17, 5, 2, 17, 4, 0]
[17, 4, 2, 17, 3, 0]
[17, 3, 0, 17, 4, 0]
[17, 4, 0, 17, 5, 0]
[17, 5, 2, 17, 4, 0]
[17, 4, 3, 16, 4, 0]
[16, 4, 2, 16, 3, 0]
[16, 3, 0, 16, 4, 0]
[16, 4, 3, 15, 4, 0]
[15, 4, 1, 16, 4, 0]
[16, 4, 3, 15, 4, 0]
[15, 4, 2, 15, 3, 0]
[15, 3, 2, 15, 2, 0]
[15, 2, 0, 15, 3, 0]
[15, 3, 0, 15, 4, 0]
[15, 4, 0, 15, 5, 0]
[15, 5, 2, 15, 4, 0]
[15, 4, 1, 16, 4, 0]
[16, 4, 2, 16, 3, 0]
[16, 3, 1, 17, 3, 0]
[17, 3, 1, 18, 3, 0]
[18, 3, 1, 19, 3, 0]
[19, 3, 3, 18, 3, 0]
[18, 3, 1, 19, 3, 0]
[19, 3, 0, 19, 4, 0]
[19, 4, 2, 19, 3, 0]
[19, 3, 2, 19, 2, 0]
[19, 2, 2, 19, 1, 0]
[19, 1, 2, 19, 0, 0]
[19, 0, 2, 19, 39, 0]
[19, 39, 2, 19, 38, 0]
[19, 38, 3, 18, 38, 0]
[18, 38, 1, 19, 38, 0]
[19, 38, 3, 18, 38, 0]
[18, 38, 3, 17, 38, 0]
[17, 38, 3, 16, 38, 0]
[16, 38, 0, 16, 39, 0]
[16, 39, 0, 16, 0, 0]
[16, 0, 2, 16, 39, 0]
[16, 39, 1, 17, 39, 0]
[17, 39, 1, 18, 39, 0]
[18, 39, 3, 17, 39, 0]
[17, 39, 3, 16, 39, 0]
[16, 39, 0, 16, 0, 0]
[16, 0, 2, 16, 39, 0]
[16, 39, 1, 17, 39, 0]
[17, 39, 2, 17, 38, 0]
[17, 38, 2, 17, 37, 0]
[17, 37, 2, 17, 36, 0]
[17, 36, 3, 16, 36, 0]
[16, 36, 0, 16, 37, 0]
[16, 37, 2, 16, 36, 0]
[16, 36, 2, 16, 35, 0]
[16, 35, 0, 16, 36, 0]
[16, 36, 2, 16, 35, 0]
[16, 35, 2, 16, 34, 0]
[16, 34, 3, 15, 34, 0]
[15, 34, 1, 16, 34, 0]
[16, 34, 2, 16, 33, 0]
[16, 33, 2, 16, 32, 0]
[16, 32, 1, 17, 32, 0]
[17, 32, 3, 16, 32, 0]
[16, 32, 0, 16, 33, 0]
[16, 33, 2, 16, 32, 0]
[16, 32, 3, 15, 32, 0]
[15, 32, 0, 15, 33, 0]
[15, 33, 0, 15, 34, 0]
[15, 34, 1, 16, 34, 0]
[16, 34, 0, 16, 35, 0]
[16, 35, 0, 16, 36, 0]
[16, 36, 3, 15, 36, 0]
[15, 36, 1, 16, 36, 0]
[16, 36, 1, 17, 36, 0]
[17, 36, 1, 18, 36, 0]
[18, 36, 2, 18, 35, 0]
[18, 35, 2, 18, 34, 0]
[18, 34, 2, 18, 33, 0]
[18, 33, 1, 19, 33, 0]
[19, 33, 1, 20, 33, 0]
[20, 33, 0, 20, 34, 0]
[20, 34, 3, 19, 34, 0]
[19, 34, 0, 19, 35, 0]
[19, 35, 0, 19, 36, 0]
[19, 36, 0, 19, 37, 0]
[19, 37, 3, 18, 37, 0]
[18, 37, 2, 18, 36, 0]
[18, 36, 1, 19, 36, 0]
[19, 36, 3, 18, 36, 0]
[18, 36, 1, 19, 36, 0]
[19, 36, 1, 20, 36, 0]
[20, 36, 2, 20, 35, 0]
[20, 35, 0, 20, 36, 0]
[20, 36, 0, 20, 37, 0]
[20, 37, 0, 20, 38, 0]
[20, 38, 1, 21, 38, 0]
[21, 38, 1, 22, 38, 0]
[22, 38, 2, 22, 37, 0]
[22, 37, 3, 21, 37, 0]
[21, 37, 0, 21, 38, 0]
[21, 38, 1, 22, 38, 0]
[22, 38, 3, 21, 38, 0]
[21, 38, 1, 22, 38, 0]
[22, 38, 3, 21, 38, 0]
[21, 38, 0, 21, 39, 0]
[21, 39, 1, 22, 39, 0]
[22, 39, 2, 22, 38, 0]
[22, 38, 0, 22, 39, 0]
[22, 39, 0, 22, 0, 0]
[22, 0, 3, 21, 0, 0]
[21, 0, 3, 20, 0, 0]
[20, 0, 1, 21, 0, 0]
[21, 0, 1, 22, 0, 0]
[22, 0, 0, 22, 1, 0]
[22, 1, 2, 22, 0, 0]
[22, 0, 2, 22, 39, 0]
[22, 39, 1, 23, 39, 0]
[23, 39, 2, 23, 38, 0]
[23, 38, 3, 22, 38, 0]
[22, 38, 3, 21, 38, 0]
[21, 38, 0, 21, 39, 0]
[21, 39, 3, 20, 39, 0]
[20, 39, 3, 19, 39, 0]
[19, 39, 2, 19, 38, 0]
[19, 38, 1, 20, 38, 0]
[20, 38, 1, 21, 38, 0]
[21, 38, 1, 22, 38, 0]
[22, 38, 0, 22, 39, 0]
[22, 39, 2, 22, 38, 0]
[22, 38, 3, 21, 38, 0]
[21, 38, 3, 20, 38, 0]
[20, 38, 1, 21, 38, 0]
[21, 38, 1, 22, 38, 0]
[22, 38, 0, 22, 39, 0]
[22, 39, 0, 22, 0, 0]
[22, 0, 0, 22, 1, 0]
[22, 1, 2, 22, 0, 0]
[22, 0, 0, 22, 1, 0]
[22, 1, 2, 22, 0, 0]
[22, 0, 3, 21, 0, 0]
[21, 0, 1, 22, 0, 0]
[22, 0, 2, 22, 39, 0]
[22, 39, 0, 22, 0, 0]
[22, 0, 3, 21, 0, 0]
[21, 0, 0, 21, 1, 0]
[21, 1, 2, 21, 0, 0]
[21, 0, 2, 21, 39, 0]
[21, 39, 0, 21, 0, 0]
[21, 0, 1, 22, 0, 0]
[22, 0, 1, 23, 0, 0]
[23, 0, 3, 22, 0, 0]
[22, 0, 3, 21, 0, 0]
[21, 0, 2, 21, 39, 0]
[21, 39, 0, 21, 0, 0]
[21, 0, 3, 20, 0, 0]
[20, 0, 2, 20, 39, 0]
[20, 39, 3, 19, 39, 0]
[19, 39, 2, 19, 38, 0]
[19, 38, 2, 19, 37, 0]
[19, 37, 2, 19, 36, 0]
[19, 36, 2, 19, 35, 0]
[19, 35, 3, 18, 35, 0]
[18, 35, 1, 19, 35, 0]
[19, 35, 1, 20, 35, 0]
[20, 35, 0, 20, 36, 0]
[20, 36, 0, 20, 37, 0]
[20, 37, 2, 20, 36, 0]
[20, 36, 2, 20, 35, 0]
[20, 35, 1, 21, 35, 0]
[21, 35, 0, 21, 36, 0]
[21, 36, 3, 20, 36, 0]
[20, 36, 2, 20, 35, 0]
[20, 35, 3, 19, 35, 0]
[19, 35, 0, 19, 36, 0]
[19, 36, 1, 20, 36, 0]
[20, 36, 0, 20, 37, 0]
[20, 37, 1, 21, 37, 0]
[21, 37, 3, 20, 37, 0]
[20, 37, 1, 21, 37, 0]
[21, 37, 2, 21, 36, 0]
[21, 36, 2, 21, 35, 0]
[21, 35, 3, 20, 35, 0]
[20, 35, 2, 20, 34, 0]
[20, 34, 2, 20, 33, 0]
[20, 33, 1, 21, 33, 0]
[21, 33, 1, 22, 33, 0]
[22, 33, 1, 23, 33, 0]
[23, 33, 0, 23, 34, 0]
[23, 34, 3, 22, 34, 0]
[22, 34, 2, 22, 33, 0]
[22, 33, 0, 22, 34, 0]
[22, 34, 1, 23, 34, 0]
[23, 34, 3, 22, 34, 0]
[22, 34, 0, 22, 35, 0]
[22, 35, 1, 23, 35, 0]
[23, 35, 3, 22, 35, 0]
[22, 35, 1, 23, 35, 0]
[23, 35, 3, 22, 35, 0]
[22, 35, 0, 22, 36, 0]
[22, 36, 1, 23, 36, 0]
[23, 36, 0, 23, 37, 0]
[23, 37, 2, 23, 36, 0]
[23, 36, 1, 24, 36, 0]
[24, 36, 3, 23, 36, 0]
[23, 36, 1, 24, 36, 0]
[24, 36, 2, 24, 35, 0]
[24, 35, 1, 0, 35, 0]
[0, 35, 3, 24, 35, 0]
[24, 35, 1, 0, 35, 0]
[0, 35, 0, 0, 36, 0]
[0, 36, 1, 1, 36, 0]
[1, 36, 2, 1, 36, -0.1]
[1, 36, 0, 1, 36, -0.1]
[1, 36, 0, 1, 36, -0.1]
[1, 36, 0, 1, 36, -0.1]
[1, 36, 2, 1, 36, -0.1]
[1, 36, 1, 2, 36, 0]
