[12, 1, 3, 11, 1, 0]
[11, 1, 2, 11, 0, 0]
[11, 0, 2, 11, 39, 0]
[11, 39, 3, 10, 39, 0]
[10, 39, 0, 10, 0, 0]
[10, 0, 1, 11, 0, 0]
[11, 0, 2, 11, 39, 0]
[11, 39, 0, 11, 0, 0]
[11, 0, 3, 10, 0, 0]
[10, 0, 1, 11, 0, 0]
[11, 0, 0, 11, 1, 0]
[11, 1, 2, 11, 0, 0]
[11, 0, 1, 12, 0, 0]
[12, 0, 0, 12, 1, 0]
[12, 1, 3, 11, 1, 0]
[11, 1, 2, 11, 0, 0]
[11, 0, 0, 11, 1, 0]
[11, 1, 3, 10, 1, 0]
[10, 1, 0, 10, 2, 0]
[10, 2, 3, 9, 2, 0]
[9, 2, 0, 9, 3, 0]
[9, 3, 3, 8, 3, 0]
[8, 3, 0, 8, 4, 0]
[8, 4, 1, 9, 4, 0]
[9, 4, 0, 9, 5, 0]
[9, 5, 3, 8, 5, 0]
[8, 5, 2, 8, 4, 0]
[8, 4, 2, 8, 3, 0]
[8, 3, 1, 9, 3, 0]
[9, 3, 3, 8, 3, 0]
[8, 3, 2, 8, 2, 0]
[8, 2, 1, 9, 2, 0]
[9, 2, 1, 10, 2, 0]
[10, 2, 1, 11, 2, 0]
[11, 2, 0, 11, 3, 0]
[11, 3, 0, 11, 4, 0]
[11, 4, 1, 12, 4, 0]
[12, 4, 0, 12, 5, 0]
[12, 5, 1, 13, 5, 0]
[13, 5, 0, 13, 6, 0]
[13, 6, 1, 14, 6, 0]
[14, 6, 2, 14, 5, 0]
[14, 5, 2, 14, 4, 0]
[14, 4, 3, 13, 4, 0]
[13, 4, 2, 13, 3, 0]
[13, 3, 0, 13, 4, 0]
[13, 4, 0, 13, 5, 0]
[13, 5, 3, 12, 5, 0]
[12, 5, 1, 13, 5, 0]
[13, 5, 3, 12, 5, 0]
[12, 5, 0, 12, 6, 0]
[12, 6, 2, 12, 5, 0]
[12, 5, 0, 12, 6, 0]
[12, 6, 1, 13, 6, 0]
[13, 6, 0, 13, 7, 0]
[13, 7, 0, 13, 8, 0]
[13, 8, 0, 13, 9, 0]
[13, 9, 1, 14, 9, 0]
[14, 9, 2, 14, 8, 0]
[14, 8, 2, 14, 7, 0]
[14, 7, 1, 15, 7, 0]
[15, 7, 2, 15, 6, 0]
[15, 6, 1, 16, 6, 0]
[16, 6, 1, 17, 6, 0]
[17, 6, 1, 18, 6, 0]
[18, 6, 2, 18, 5, 0]
[18, 5, 3, 17, 5, 0]
[17, 5, 2, 17, 4, 0]
[17, 4, 2, 17, 3, 0]
[17, 3, 0, 17, 4, 0]
[17, 4, 3, 16, 4, 0]
[16, 4, 0, 16, 5, 0]
[16, 5, 2, 16, 4, 0]
[16, 4, 3, 15, 4, 0]
[15, 4, 0, 15, 5, 0]
[15, 5, 2, 15, 4, 0]
[15, 4, 2, 15, 3, 0]
[15, 3, 1, 16, 3, 0]
[16, 3, 3, 15, 3, 0]
[15, 3, 2, 15, 2, 0]
[15, 2, 0, 15, 3, 0]
[15, 3, 3, 14, 3, 0]
[14, 3, 2, 14, 2, 0]
[14, 2, 3, 13, 2, 0]
[13, 2, 2, 13, 1, 0]
[13, 1, 0, 13, 2, 0]
[13, 2, 3, 12, 2, 0]
[12, 2, 0, 12, 3, 0]
[12, 3, 3, 11, 3, 0]
[11, 3, 0, 11, 4, 0]
[11, 4, 0, 11, 5, 0]
[11, 5, 0, 11, 6, 0]
[11, 6, 1, 12, 6, 0]
[12, 6, 2, 12, 5, 0]
[12, 5, 0, 12, 6, 0]
[12, 6, 2, 12, 5, 0]
[12, 5, 0, 12, 6, 0]
[12, 6, 2, 12, 5, 0]
[12, 5, 3, 11, 5, 0]
[11, 5, 1, 12, 5, 0]
[12, 5, 1, 13, 5, 0]
[13, 5, 3, 12, 5, 0]
[12, 5, 0, 12, 6, 0]
[12, 6, 2, 12, 5, 0]
[12, 5, 3, 11, 5, 0]
[11, 5, 2, 11, 4, 0]
[11, 4, 3, 10, 4, 0]
[10, 4, 0, 10, 5, 0]
[10, 5, 0, 10, 6, 0]
[10, 6, 3, 9, 6, 0]
[9, 6, 1, 10, 6, 0]
[10, 6, 2, 10, 5, 0]
[10, 5, 3, 9, 5, 0]
[9, 5, 3, 8, 5, 0]
[8, 5, 2, 8, 4, 0]
[8, 4, 0, 8, 5, 0]
[8, 5, 1, 9, 5, 0]
[9, 5, 0, 9, 6, 0]
[9, 6, 1, 10, 6, 0]
[10, 6, 0, 10, 7, 0]
[10, 7, 3, 9, 7, 0]
[9, 7, 2, 9, 6, 0]
[9, 6, 1, 10, 6, 0]
[10, 6, 0, 10, 7, 0]
[10, 7, 2, 10, 6, 0]
[10, 6, 3, 9, 6, 0]
[9, 6, 0, 9, 7, 0]
[9, 7, 1, 10, 7, 0]
[10, 7, 0, 10, 8, 0]
[10, 8, 2, 10, 7, 0]
[10, 7, 3, 9, 7, 0]
[9, 7, 2, 9, 6, 0]
[9, 6, 0, 9, 7, 0]
[9, 7, 1, 10, 7, 0]
[10, 7, 0, 10, 8, 0]
[10, 8, 1, 11, 8, 0]
[11, 8, 1, 12, 8, 0]
[12, 8, 0, 12, 9, 0]
[12, 9, 2, 12, 8, 0]
[12, 8, 0, 12, 9, 0]
[12, 9, 1, 13, 9, 0]
[13, 9, 0, 13, 10, 0]
[13, 10, 2, 13, 9, 0]
[13, 9, 2, 13, 8, 0]
[13, 8, 3, 12, 8, 0]
[12, 8, 3, 11, 8, 0]
[11, 8, 1, 12, 8, 0]
[12, 8, 3, 11, 8, 0]
[11, 8, 0, 11, 9, 0]
[11, 9, 3, 10, 9, 0]
[10, 9, 1, 11, 9, 0]
[11, 9, 3, 10, 9, 0]
[10, 9, 1, 11, 9, 0]
[11, 9, 3, 10, 9, 0]
[10, 9, 3, 9, 9, 0]
[9, 9, 1, 10, 9, 0]
[10, 9, 3, 9, 9, 0]
[9, 9, 3, 8, 9, 0]
[8, 9, 0, 8, 10, 0]
[8, 10, 2, 8, 9, 0]
[8, 9, 2, 8, 8, 0]
[8, 8, 3, 7, 8, 0]
[7, 8, 1, 8, 8, 0]
[8, 8, 1, 9, 8, 0]
[9, 8, 0, 9, 9, 0]
[9, 9, 2, 9, 8, 0]
[9, 8, 0, 9, 9, 0]
[9, 9, 0, 9, 10, 0]
[9, 10, 1, 10, 10, 0]
[10, 10, 2, 10, 9, 0]
[10, 9, 1, 11, 9, 0]
[11, 9, 0, 11, 10, 0]
[11, 10, 0, 11, 11, 0]
[11, 11, 0, 11, 12, 0]
[11, 12, 3, 10, 12, 0]
[10, 12, 2, 10, 11, 0]
[10, 11, 1, 11, 11, 0]
[11, 11, 2, 11, 10, 0]
[11, 10, 2, 11, 9, 0]
[11, 9, 0, 11, 10, 0]
[11, 10, 1, 12, 10, 0]
[12, 10, 0, 12, 11, 0]
[12, 11, 3, 11, 11, 0]
[11, 11, 3, 10, 11, 0]
[10, 11, 2, 10, 10, 0]
[10, 10, 3, 9, 10, 0]
[9, 10, 1, 10, 10, 0]
[10, 10, 2, 10, 9, 0]
[10, 9, 0, 10, 10, 0]
[10, 10, 1, 11, 10, 0]
[11, 10, 3, 10, 10, 0]
[10, 10, 1, 11, 10, 0]
[11, 10, 0, 11, 11, 0]
[11, 11, 0, 11, 12, 0]
[11, 12, 1, 12, 12, 0]
[12, 12, 2, 12, 11, 0]
[12, 11, 3, 11, 11, 0]
[11, 11, 1, 12, 11, 0]
[12, 11, 1, 13, 11, 0]
[13, 11, 1, 14, 11, 0]
[14, 11, 0, 14, 12, 0]
[14, 12, 1, 15, 12, 0]
[15, 12, 0, 15, 13, 0]
[15, 13, 2, 15, 12, 0]
[15, 12, 0, 15, 13, 0]
[15, 13, 0, 15, 14, 0]
[15, 14, 1, 16, 14, 0]
[16, 14, 0, 16, 15, 0]
[16, 15, 2, 16, 14, 0]
[16, 14, 3, 15, 14, 0]
[15, 14, 3, 14, 14, 0]
[14, 14, 1, 15, 14, 0]
[15, 14, 3, 14, 14, 0]
[14, 14, 2, 14, 13, 0]
[14, 13, 2, 14, 12, 0]
[14, 12, 2, 14, 11, 0]
[14, 11, 2, 14, 10, 0]
[14, 10, 1, 15, 10, 0]
[15, 10, 1, 16, 10, 0]
[16, 10, 3, 15, 10, 0]
[15, 10, 3, 14, 10, 0]
[14, 10, 3, 13, 10, 0]
[13, 10, 3, 12, 10, 0]
[12, 10, 3, 11, 10, 0]
[11, 10, 1, 12, 10, 0]
[12, 10, 2, 12, 9, 0]
[12, 9, 3, 11, 9, 0]
[11, 9, 1, 12, 9, 0]
[12, 9, 2, 12, 8, 0]
[12, 8, 0, 12, 9, 0]
[12, 9, 0, 12, 10, 0]
[12, 10, 0, 12, 11, 0]
[12, 11, 0, 12, 12, 0]
[12, 12, 0, 12, 13, 0]
[12, 13, 2, 12, 12, 0]
[12, 12, 2, 12, 11, 0]
[12, 11, 1, 13, 11, 0]
[13, 11, 3, 12, 11, 0]
[12, 11, 3, 11, 11, 0]
[11, 11, 1, 12, 11, 0]
[12, 11, 1, 13, 11, 0]
[13, 11, 2, 13, 10, 0]
[13, 10, 2, 13, 9, 0]
[13, 9, 0, 13, 10, 0]
[13, 10, 3, 12, 10, 0]
[12, 10, 3, 11, 10, 0]
[11, 10, 1, 12, 10, 0]
[12, 10, 2, 12, 9, 0]
[12, 9, 3, 11, 9, 0]
[11, 9, 3, 10, 9, 0]
[10, 9, 2, 10, 8, 0]
[10, 8, 1, 11, 8, 0]
[11, 8, 1, 12, 8, 0]
[12, 8, 3, 11, 8, 0]
[11, 8, 3, 10, 8, 0]
[10, 8, 2, 10, 7, 0]
[10, 7, 0, 10, 8, 0]
[10, 8, 2, 10, 7, 0]
[10, 7, 0, 10, 8, 0]
[10, 8, 3, 9, 8, 0]
[9, 8, 1, 10, 8, 0]
